"","id","user_id","text"
"2733","20156","5138","is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? "
"2734","35626","0764","U should have made an appointment"
"2735","73071","2624","Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATS AL!!!!!!!!!"
"2736","40763","5421","Hmm...my uncle just informed me that he's paying the school directly. So pls buy food."
"2737","82160","2368","The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?"
"2738","28693","7655","You unbelievable faglord"
"2739","16839","3063","Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno..."
"2740","61510","1324","Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish "
"2741","64690","9537","I'm going out to buy mum's present ar."
"2742","71939","7748","Ok i found dis pierre cardin one which looks normal costs 20 its on sale."
"2743","16245","6262","Dai what this da.. Can i send my resume to this id."
"2744","15348","4085","Or just do that 6times"
"2745","68346","0805","Oh :-)only 4 outside players allowed to play know"
"2746","54960","8465","Painful words- ""I thought being Happy was the most toughest thing on Earth... But, the toughest is acting Happy with all unspoken pain inside.."""
"2747","40522","5227","Hey. You got any mail?"
"2748","86589","9412","Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:)"
"2749","62618","6195","Nah im goin 2 the wrks with j wot bout u?"
"2750","37652","6524","I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! "
"2751","79146","7779","I've sent ü my part.."
"2752","82942","3359","You intrepid duo you! Have a great time and see you both soon. "
"2753","53365","9512","2 and half years i missed your friendship:-)"
"2754","54124","2986","Dont put your phone on silent mode ok"
"2755","02278","7008","Im done. Just studyn in library"
"2756","94239","5345","Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;"
"2757","22381","3843","Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:)"
"2758","59856","7500","Wait 2 min..stand at bus stop"
"2759","02248","9166","Sent me ur email id soon"
"2760","18446","3920"," gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number. "
"2761","96085","6865","So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream"
"2762","95121","1035","Yeah sure, give me a couple minutes to track down my wallet"
"2763","59768","6115","Goin to workout lor... Muz lose e fats... "
"2764","28133","5264","I've got ten bucks, jay is being noncomittal"
"2765","19058","0809","Give one miss from that number please"
"2766","02874","4256","Am I the only one who doesn't stalk profiles?"
"2767","84904","1675","Wake me up at  &lt;"
"2768","40172","6258","I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice..."
"2769","16000","9813","Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI"
"2770","41028","0598","I wont touch you with out your permission."
"2771","28712","8814","I'm in a meeting, call me later at"
"2772","77074","2048","Ok lor..."
"2773","39028","5113","Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
"2774","60710","4473","Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy"
"2775","55068","5725","Ok no prob... I'll come after lunch then..."
"2776","51397","4552","Yes :)it completely in out of form:)clark also utter waste."
"2777","47145","0195","Yes but I don't care cause I know its there!"
"2778","45692","7094","Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now."
"2779","06276","6528","Haha awesome, I've been to 4u a couple times. Who all's coming?"
"2780","24109","3039","I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!"
"2781","67763","0640","I'd say that's a good sign but, well, you know my track record at reading women"
"2782","43873","0498","Dunno lei... I thk mum lazy to go out... I neva ask her yet..."
"2783","74176","3146","Sounds great! Im going to sleep now. Have a good night!"
"2784","46574","2565","K k pa Had your lunch aha."
"2785","29067","3216","Hey morning what you come to ask:-) pa..."
"2786","42996","6931","Ü go home liao? Ask dad to pick me up at 6..."
"2787","31437","7655","Was playng 9 doors game and gt racing on phone lol"
"2788","88257","4638","I place all ur points on e cultures module already."
"2789","17440","3565","I'm in chennai velachery:)"
"2790","51661","6099","Pls come quick cant bare this."
"2791","20634","3511","PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx"
"2792","84801","7048","No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u"
"2793","52527","1988","Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary"
"2794","44609","7548","Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola"
"2795","80098","7485","Hows the champ just leaving glasgow!"
"2796","36533","4408","Wrong phone! This phone! I answer this one but assume the other is people i don't well"
"2797","18776","4085","God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8"
"2798","66503","3563","Awesome, I'll see you in a bit"
"2799","69467","3367","Yeah get the unlimited"
"2800","48596","2616","aathi..where are you dear.."
"2801","56678","8605","As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune"
"2802","67598","0373","Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x"
"2803","05215","1468","Can i get your opinion on something first?"
"2804","16689","4786","Quite lor. But dun tell him wait he get complacent..."
"2805","90051","4795","New car and house for my parents.:)i have only new job in hand:)"
"2806","74916","2366","Do you think i can move  &lt;"
"2807","92813","0596","Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!"
"2808","54521","0640","Remember to ask alex about his pizza"
"2809","28327","2827","He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes"
"2810","90373","6165","Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans."
"2811","42005","4152","Yup it's at paragon... I havent decided whether 2 cut yet... Hee..."
"2812","43098","2044","I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX"
"2813","38462","8669","I dont want to hear anything"
"2814","92920","2624","Well if I'm that desperate I'll just call armand again"
"2815","89156","8291","Hey gals.. Anyone of u going down to e driving centre tmr?"
"2816","72916","5819","Some friends want me to drive em someplace, probably take a while"
"2817","70877","8169","Yup no more already... Thanx 4 printing n handing it up."
"2818","62447","6178","Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know"
"2819","64120","7048","Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)"
"2820","66400","1118","Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it."
"2821","28385","7317","Or ill be a little closer like at the bus stop on the same street"
"2822","94251","8523","Superb Thought- ""Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today."":-)"
"2823","32256","6749","Where you. What happen"
"2824","33796","3631","Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow."
"2825","39120","1606",":-) :-)"
"2826","31417","8529","""Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry"""
"2827","62705","8066","Y de asking like this."
"2828","27829","2512","I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story)"
"2829","84332","0252","She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
"2830","17677","7036","Sorry, I'll call later"
"2831","62376","5871","Still i have not checked it da. . ."
"2832","13439","3563","Ok... U enjoy ur shows..."
"2833","96494","5328","Can ü send me a copy of da report?"
"2834","15490","5516","Yes i will be there. Glad you made it."
"2835","11032","8387","Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx"
"2836","73779","3293","Its sarcasm.. .nt scarcasim"
"2837","99321","5099","Hi.what you think about match?"
"2838","36538","9590","I'm leaving my house now..."
"2839","09275","6115","Haven't left yet so probably gonna be here til dinner"
"2840","80689","7513","Who's there say hi to our drugdealer"
"2841","99516","9250","Ooooooh I forgot to tell u I can get on yoville on my phone"
"2842","91945","2940","Wat's da model num of ur phone?"
"2843","62715","5113","I called but no one pick up e phone. I ask both of them already they said ok."
"2844","25464","7748","I'm e person who's doing e sms survey..."
"2845","55295","5264","I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?"
"2846","07508","6040","Ok then no need to tell me anything i am going to sleep good night"
"2847","68999","1187","Then get some cash together and I'll text jason"
"2848","62649","5422","What happened in interview?"
"2849","10687","6099","Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove."
"2850","98779","5838","Not much, just some textin'. How bout you?"
"2851","89949","5838","Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :)"
"2852","65850","3040","Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo"
"2853","40908","7655","The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P."
"2854","56274","8593","I cant pick the phone right now. Pls send a message"
"2855","38761","6749","Thought praps you meant another one. Goodo! I'll look tomorrow "
"2856","28932","8755","Dear, take care. I am just reaching home.love u a lot."
"2857","77702","0598","No. It's not pride. I'm almost  &lt;"
"2858","29012","8798","ALSO TELL HIM I SAID HAPPY BIRTHDAY"
"2859","56996","3927","8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try"
"2860","59229","8465","The message sent is askin for  &lt;"
"2861","20389","9250","I am in your office na."
"2862","66857","8582","Ok. So april. Cant wait"
"2863","03944","7465","Sent me ur email id soon"
"2864","02914","5113","Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter.."
"2865","80350","3984","Also track down any lighters you can find"
"2866","65939","3136","I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day."
"2867","49258","2704","I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!"
"2868","27828","5730","Fine am simply sitting."
"2869","53377","5237","Finished class where are you."
"2870","67506","0673","Slept? I thinkThis time ( &lt;"
"2871","19486","5519","My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-).."
"2872","01872","0764","Ü only send me the contents page..."
"2873","17936","2409","Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part."
"2874","34841","8196","It should take about  &lt;"
"2875","49829","3542","Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning"
"2876","78233","8706","I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen."
"2877","40631","7831","Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?"
"2878","50039","3169","Me fine..absolutly fine"
"2879","61690","1593","Did u fix the teeth?if not do it asap.ok take care."
"2880","70647","9424","If you're thinking of lifting me one then no."
"2881","83883","6528","Oh k k:)but he is not a big hitter.anyway good"
"2882","73638","1813","Yeah I'll try to scrounge something up"
"2883","22168","9512","Hope you are having a great day."
"2884","31894","5742","At the funeral home with Audrey and dad"
"2885","05134","7893","Alright took the morphine. Back in yo."
"2886","57289","0997","Must come later.. I normally bathe him in da afternoon mah.."
"2887","47789","9635","Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!"
"2888","29856","1593","No objection. My bf not coming."
"2889","29569","5461","Huh? 6 also cannot? Then only how many mistakes?"
"2890","94321","8196","Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home."
"2891","62054","6149","Hows the pain dear?y r u smiling?"
"2892","12118","6316","I love u 2 my little pocy bell I am sorry but I love u"
"2893","97807","7748","Good morning pookie pie! Lol hope I didn't wake u up"
"2894","64268","0212","Dad wanted to talk about the apartment so I got a late start, omw now"
"2895","10895","6648","Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th"
"2896","46232","5742","Cool, text me when you're ready"
"2897","33598","3466","Shall i come to get pickle"
"2898","33532","2325","Are there TA jobs available? Let me know please cos i really need to start working"
"2899","34071","1495","When you just put in the + sign, choose my number and the pin will show. Right?"
"2900","82829","4640","I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player."
"2901","69930","6290","Ok but tell me half an hr b4 u come i need 2 prepare."
"2902","47122","5691","My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-).."
"2903","01134","3956","He will, you guys close?"
"2904","36398","1917","Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)"
"2905","73671","5328","Think you sent the text to the home phone. That cant display texts. If you still want to send it his number is"
"2906","26901","9406","It's cool, let me know before it kicks off around  &lt;"
"2907","53984","5105","cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg.."
"2908","62349","9792","No no. I will check all rooms befor activities"
"2909","34222","5099","Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!"
"2910","61502","9813","Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India."
"2911","30986","9343","How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though."
"2912","46209","1380","Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you."
"2913","88089","9748","Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee..."
"2914","33197","5386","I am in tirupur.  call you da."
"2915","95736","4180","Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor..."
"2916","38568","3983","Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow"
"2917","84216","8776","Dip's cell dead. So i m coming with him. U better respond else we shall come back."
"2918","44519","4318","What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor.."
"2919","03612","9171","U ned to convince him tht its not possible witot hurting his feeling its the main"
"2920","35680","5833","Hmmm ... And imagine after you've come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?"
"2921","18046","0596","Sorry battery died, yeah I'm here"
"2922","73961","7414","Sir, waiting for your letter."
"2923","63651","2712","""Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD.."
"2924","13739","6040","Yup... From what i remb... I think should be can book... "
"2925","56397","1889","Yep then is fine 7.30 or 8.30 for ice age."
"2926","19710","5113","Can come my room but cannot come my house cos my house still messy... Haha..."
"2927","66608","4611","Ok..."
"2928","80569","4638","K come to nordstrom when you're done"
"2929","65194","4387","* You gonna ring this weekend or wot?"
"2930","01405","3329","I can't right this second, gotta hit people up first"
"2931","47876","0604","Men like shorter ladies. Gaze up into his eyes."
"2932","13892","5486","Hey i will be late ah... Meet you at 945+"
"2933","96652","6122","Great. P diddy is my neighbor and comes for toothpaste every morning"
"2934","58093","5105","Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u..."
"2935","77089","0764","If he started searching he will get job in few days.he have great potential and talent."
"2936","62071","1704","Yes just finished watching days of our lives. I love it."
"2937","16666","8030","I'm also came to room."
"2938","09392","0382","Mum ask ü to buy food home..."
"2939","87131","3217","Fyi I'm gonna call you sporadically starting at like  &lt;"
"2940","98578","9870","Yeah I can still give you a ride"
"2941","98427","7779","I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me."
"2942","33863","1825","I am going to sleep. I am tired of travel."
"2943","08766","6441","K:)i will give my kvb acc details:)"
"2944","89609","9013","I have a sore throat. It's scratches when I talk"
"2945","75652","8814","How are you holding up?"
"2946","44647","2313","sorry brah, just finished the last of my exams, what up"
"2947","65253","3367","How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch"
"2948","76858","8387","No just send to you. Bec you in temple na."
"2949","44297","8664","Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you"
"2950","35628","6524","Lol great now im getting hungry."
"2951","75534","0470","Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt"
"2952","95233","8297","K.k:)when are you going?"
"2953","82794","0578","Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon...."
"2954","41663","7972","Dear we got  &lt;"
"2955","43046","4473","You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?"
"2956","30003","1805","I have gone into get info bt dont know what to do"
"2957","57466","1704","Yup i'm free..."
"2958","23596","3522","K so am I, how much for an 8th? Fifty?"
"2959","20797","3522","ILL B DOWN SOON"
"2960","25061","1409","No no. I will check all rooms befor activities"
"2961","10868","2058","It is only yesterday true true."
"2962","47506","3326","Onum ela pa. Normal than."
"2963","73541","7896","And is there a way you can send shade's stuff to her. And she has been wonderful too."
"2964","98881","7166","Princess, i like to make love  &lt;"
"2965","35241","4869","At 7 we will go ok na."
"2966","19919","1704","Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been? "
"2967","31119","6648","Uhhhhrmm isnt having tb test bad when youre sick"
"2968","45192","7972","Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one"
"2969","59526","1647","Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS.."
"2970","33260","5116","Oh ic. I thought you meant mary jane."
"2971","65643","5345","She's fine. Good to hear from you. How are you my dear? Happy new year oh."
"2972","78131","5345","I know you are serving. I mean what are you doing now."
"2973","25305","6351","What happen dear tell me"
"2974","11213","2058","Honey boo I'm missing u."
"2975","98291","5806","So i could kiss and feel you next to me..."
"2976","86829","3584","Okay same with me. Well thanks for the clarification"
"2977","37810","6863","&lt;"
"2978","36180","9635","Prabha..i'm soryda..realy..frm heart i'm sory"
"2979","22408","3216","C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested."
"2980","04803","4435","Yesterday its with me only . Now am going home."
"2981","18737","9181","If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;"
"2982","78409","2659","You busy or can I come by at some point and figure out what we're doing tomorrow"
"2983","58624","2827","Yeah it's jus rite..."
"2984","63447","1468","K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure"
"2985","98387","5227","DO U WANT 2 MEET UP 2MORRO"
"2986","66578","5519","I liked your new house"
"2987","11763","3105","You will be in the place of that man"
"2988","34605","5214","Yeah I don't see why not"
"2989","15821","5099","Orh i tot u say she now still dun believe."
"2990","04532","6903","For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later.."
"2991","25796","4306","Gettin rdy to ship comp"
"2992","63210","0507","Ok..."
"2993","06204","0698","Alright, I'll head out in a few minutes, text me where to meet you"
"2994","34782","3912","Come to my home for one last time i wont do anything. Trust me."
"2995","40345","2459","Morning only i can ok."
"2996","88505","6987","Tell them u have a headache and just want to use 1 hour of sick time."
"2997","06133","6918","Otherwise had part time job na-tuition.."
"2998","39788","1289","3 pa but not selected."
"2999","39305","5506","Yetunde i'm in class can you not run water on it to make it ok. Pls now."
"3000","40304","5725","Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy"
"3001","08294","7460","Yup n her fren lor. I'm meeting my fren at 730."
"3002","25798","4064","watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling.."
"3003","87567","9555","Oh for fuck's sake she's in like tallahassee"
"3004","93429","6030","S'fine. Anytime. All the best with it."
"3005","17465","4152","K then 2marrow are you coming to class."
"3006","60963","8892","Ok. I only ask abt e movie. U wan ktv oso?"
"3007","77830","5206","Yes. Rent is very expensive so its the way we save."
"3008","18183","5428","But if she.s drinkin i'm ok."
"3009","00935","0737","Hope you are having a good week. Just checking in"
"3010","85463","1593","Its good, we'll find a way"
"3011","73715","5162","Hi. Hope you had a good day. Have a better night."
"3012","26575","3293","She doesnt need any test."
"3013","37789","9372","I told your number to gautham.."
"3014","86022","6633","So what u doing today?"
"3015","09476","6648","When're you guys getting back? G said you were thinking about not staying for mcr"
"3016","47218","9042","Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow."
"3017","57275","5328","Dnt worry...use ice pieces in a cloth pack.also take 2 tablets."
"3018","99806","4152","If you were/are free i can give. Otherwise nalla adi entey nattil kittum"
"3019","98887","3631","Your right! I'll make the appointment right now."
"3020","85522","8669","Oops. 4 got that bit."
"3021","92459","8669","So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already"
"3022","77765","3022","Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee"
"3023","27563","0351","For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less."
"3024","30695","6195","i felt so...not any conveying reason.. Ese he... What about me?"
"3025","97175","2940","She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
"3026","17866","5931","Jason says it's cool if we pick some up from his place in like an hour"
"3027","99095","0382","I don know account details..i will ask my mom and send you.my mom is out of reach now."
"3028","21943","6007","Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing."
"3029","94402","7036","Guess he wants alone time. We could just show up and watch when they do.."
"3030","87895","0105","Anything lor but toa payoh got place 2 walk meh..."
"3031","63054","1606","Ok..."
"3032","16526","7444","Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?"
"3033","42904","9406","Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply.."
"3034","26756","5651","Ok no prob"
"3035","88999","5237","""CHA QUITEAMUZING THATSCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE """
"3036","25452","2913","Oh great. I.ll disturb him more so that we can talk."
"3037","06846","1685","Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear"
"3038","90753","1813","Its worse if if uses half way then stops. Its better for him to complete it."
"3039","22652","4310","Dear good morning now only i am up"
"3040","23771","2409","We stopped to get ice cream and will go back after"
"3041","26048","6126","Haha good to hear, I'm officially paid and on the market for an 8th"
"3042","80176","8704","Bill, as in: Are there any letters for me. i’m expecting one from orange that isn’t a bill but may still say orange on it."
"3043","27983","4211","Pls pls find out from aunt nike."
"3044","50516","2284",", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, "
"3045","42756","8754","Meeting u is my work. . . Tel me when shall i do my work tomorrow"
"3046","67074","3335","i am seeking a lady in the street and a freak in the sheets. Is that you?"
"3047","05574","2459","Ok which your another number"
"3048","00325","0783","HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx"
"3049","09376","8784","Ya had just now.onion roast."
"3050","84853","1411","Hi this is yijue, can i meet u at 11 tmr?"
"3051","62644","9166","I gotta collect da car at 6 lei."
"3052","54565","3532","I sent them. Do you like?"
"3053","55489","5738","Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh..."
"3054","39577","4576","All will come alive.better correct any good looking figure there itself.."
"3055","00893","2061","I'm good. Have you registered to vote?"
"3056","95909","0418","Love it! The girls at the office may wonder why you are smiling but sore..."
"3057","18808","9412","Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!"
"3058","04458","1640","Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park."
"3059","75788","6351","Ummma.will call after check in.our life will begin from qatar so pls pray very hard."
"3060","69770","7460","Garbage bags, eggs, jam, bread, hannaford wheat chex"
"3061","24595","1116","Is there coming friday is leave for pongal?do you get any news from your work place."
"3062","10137","5264","No plans yet. What are you doing ?"
"3063","17608","5816","What's happening with you. Have you gotten a job and have you begun registration for permanent residency"
"3064","31084","3039","Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya..."
"3065","83888","2304","Yes da. Any plm at ur office"
"3066","75682","9399","I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!"
"3067","54368","9870","I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time"
"3068","57989","2156","No no:)this is kallis home ground.amla home town is durban:)"
"3069","01040","2788","She ran off with a younger man. we will make pretty babies together :)"
"3070","54602","7414","U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh."
"3071","83347","1324","Ü eatin later but i'm eatin wif my frens now lei... Ü going home first? "
"3072","03473","3609","Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah."
"3073","22006","1647","Yup but not studying surfing lor. I'm in e lazy mode today."
"3074","53763","8605","Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer."
"3075","36528","8787","Good Morning my Dear........... Have a great &amp; successful day."
"3076","48983","5725","Good. No swimsuit allowed :)"
"3077","08890","3136","Yo come over carlos will be here soon"
"3078","75877","3369","Simply sitting and watching match in office.."
"3079","72109","1289","Well i know Z will take care of me. So no worries."
"3080","03015","0068",";-( oh well, c u later"
"3081","53245","9052","Lol grr my mom is taking forever with my prescription. Pharmacy is like 2 minutes away. Ugh."
"3082","29800","4269","Fuuuuck I need to stop sleepin, sup"
"3083","96010","8196","His frens go then he in lor. Not alone wif my mum n sis lor."
"3084","25747","5738","So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi."
"3085","01785","5237","Ok. Me watching tv too."
"3086","13925","5631","Oh my God. I'm almost home"
"3087","91577","7461","Who u talking about?"
"3088","43331","3344","Alright we'll bring it to you, see you in like  &lt;"
"3089","64406","4561","Missing you too.pray inshah allah"
"3090","20613","4445","Big brother‘s really scraped the barrel with this shower of social misfits"
"3091","63201","3097","He says hi and to get your ass back to south tampa (preferably at a kegger)"
